,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
691,If at Birth You Don't Succeed: My Adventures with Disaster and Destiny,Zach Anner,4.0,338,Henry Holt and Co.,162779364X,Nonfiction,0,98,2016-03-08
692,Real Artists Have Day Jobs: (And Other Awesome Things They Don't Teach You in School),Sara Benincasa,3.77,272,William Morrow Paperbacks,0062369814,Nonfiction,0,399,2016-04-26
693,"Navel Gazing: True Tales of Bodies, Mostly Mine (But Also My Mom's, Which I Know Sounds Weird)",Michael Ian Black,3.83,194,Gallery Books,1476748829,Humor,0,329,2016-01-05
694,Best. State. Ever.: A Florida Man Defends His Homeland,Dave Barry,3.8,256,G.P. Putnam's Sons(first published September 2016),1101982608,Humor,0,1465,2016-09-06
695,Alan Partridge: Nomad,Alan Partridge,4.12,320,Orion,1409156702,Fiction,0,134,2016-10-20
696,Hamilton: The Revolution,Lin-Manuel Miranda,4.47,285,Grand Central Publishing(first published August 6th 2015),1455539740,Nonfiction,0,3059,2016-04-12
697,Hamilton: The Revolution,Lin-Manuel Miranda,4.47,285,Grand Central Publishing(first published August 6th 2015),1455539740,Nonfiction,0,3059,2016-04-12
698,Hamilton: The Revolution,Lin-Manuel Miranda,4.47,285,Grand Central Publishing(first published August 6th 2015),1455539740,Nonfiction,0,3059,2016-04-12
699,The View from the Cheap Seats: Selected Nonfiction,Neil Gaiman,4.0,522,William Morrow,0062262262,Nonfiction,0,196572,2016-05-31
700,Girls & Sex: Navigating the Complicated New Landscape,Peggy Orenstein,4.07,303,Harper(first published March 1st 2016),0062209728,Nonfiction,0,353,2016-03-29
701,Adnan's Story: The Search for Truth and Justice After Serial,Rabia Chaudry,4.11,410,St. Martin's Press(first published June 7th 2016),1250087104,Nonfiction,0,141,2016-08-09
702,Evicted: Poverty and Profit in the American City,Matthew Desmond,4.48,418,Crown,0553447432,Add,0,1018,2016-03-01
703,The Lonely City: Adventures in the Art of Being Alone,Olivia Laing,3.91,336,Picador,1250039576,Nonfiction,0,827,2016-03-01
704,But What If We're Wrong? Thinking About the Present As If It Were the Past,Chuck Klosterman,3.62,262,Blue Rider Press,0399184120,Nonfiction,0,3403,2016-06-07
705,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Jane Mayer,4.34,464,Doubleday,0385535597,Nonfiction,0,512,2016-01-19
706,Originals: How Non-Conformists Move the World,Adam M. Grant,3.97,326,Viking,0525429565,Nonfiction,0,13664,2016-02-02
707,The Geek Feminist Revolution,Kameron Hurley,3.9,272,Tor Books,0765386232,Nonfiction,0,1770,2016-05-31
708,"Grit: Passion, Perseverance, and the Science of Success",Angela Duckworth,4.08,320,Scribner,1501111108,Nonfiction,0,1214,2016-05-03
709,Tribe: On Homecoming and Belonging,Sebastian Junger,4.04,192,Twelve,1455566381,Nonfiction,0,1614,2016-05-24
710,The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,Ben Lindbergh,4.22,368,Henry Holt and Co.,1627795642,Sports,0,54,2016-05-03
711,And Then All Hell Broke Loose: Two Decades in the Middle East,Richard Engel,4.2,241,"Simon & Schuster, Inc.(first published February 2016)",1451635117,Nonfiction,0,113,2016-02-09
712,Ego Is the Enemy,Ryan Holiday,4.15,226,Portfolio,1591847818,Nonfiction,0,5102,2016-06-14
713,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Charles Duhigg,3.93,400,Random House(first published March 2016),081299339X,Nonfiction,0,3226,2016-03-08
714,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,4.2,296,Grand Central Publishing,1455586692,Add,0,3343,2016-01-05
715,Another Day in the Death of America: A Chronicle of Ten Short Lives,Gary Younge,4.23,267,Bold Type Books,English,Nonfiction,0,103,2016-10-04
716,The Fire This Time: A New Generation Speaks about Race,Jesmyn Ward,4.34,226,Scribner,1501126342,Add,0,4304,2016-08-02
717,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Brad Warner,3.93,328,New World Library,1608683885,Religion,0,459,2016-03-15
718,When Breath Becomes Air,Paul Kalanithi,4.35,229,Random House,081298840X,Nonfiction,0,1047,2016-01-12
719,When Breath Becomes Air,Paul Kalanithi,4.35,229,Random House,081298840X,Nonfiction,0,1047,2016-01-12
720,When Breath Becomes Air,Paul Kalanithi,4.35,229,Random House,081298840X,Nonfiction,0,1047,2016-01-12
721,The Only Pirate at the Party,Lindsey Stirling,4.16,262,Gallery Books,1501119109,Nonfiction,0,330,2016-01-12
722,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",Anderson Cooper,3.84,290,Harper,0062454943,Add,0,315,2016-04-05
723,Love Warrior,Glennon Doyle Melton,4.08,272,St. Martin’s Press,1250128544,Autobiography,0,3124,2016-09-06
724,Born to Run,Bruce Springsteen,4.19,528,Simon  Schuster,1501141511,Nonfiction,0,604,2016-09-27
725,Lab Girl,Hope Jahren,4.02,290,Knopf(first published March 1st 2016),1101874937,Nonfiction,0,1249,2016-04-05
726,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,3.93,257,Harper,0062300547,Nonfiction,0,1228,2016-06-28
727,"Hungry Heart: Adventures in Life, Love, and Writing",Jennifer Weiner,3.76,432,Atria Books,1476723400,Autobiography,0,14049,2016-10-11
728,Buffering: Unshared Tales of a Life Fully Loaded,Hannah Hart,4.27,256,Dey Street Books,0062457519,Nonfiction,0,636,2016-10-18
729,Shrill: Notes from a Loud Woman,Lindy West,4.2,260,Hachette,0316348406,Nonfiction,0,1542,2016-05-17
730,A Mother's Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,4.13,305,Crown,1101902752,Nonfiction,0,260,2016-02-15
731,A Thousand Naked Strangers: A Paramedic's Wild Ride to the Edge and Back,Kevin Hazzard,3.89,261,Scribner,1501110837,Nonfiction,0,48,2016-01-05
732,Unashamed,Lecrae Moore,4.41,256,B Books(first published May 1st 2016),143368912X,Biography,0,120,2016-05-03
733,The Sound of Gravel: A Memoir,Ruth Wariner,4.2,336,Flatiron Books,1250077699,Nonfiction,0,429,2016-01-05
734,Party of One: A Memoir in 21 Songs,Dave  Holmes,4.03,288,Crown Archetype(first published May 24th 2016),0804187983,Autobiography,0,71,2016-06-28
735,Lust & Wonder,Augusten Burroughs,3.82,304,St. Martin's Press,0312342039,Autobiography,0,6992,2016-03-29
736,Shoe Dog: A Memoir by the Creator of NIKE,Phil Knight,4.48,400,Scribner(first published April 24th 2016),1501135910,Business,0,314,2016-04-26
737,Sex Object: A Memoir,Jessica Valenti,3.67,205,Dey Street Books,0062435086,Feminism,0,2070,2016-06-07
738,Keeping Kyrie,Emily Christensen,4.02,312,Hwc Press(first published September 19th 2016),0997758805,Add,0,13,2016-11-17
739,A Smile in One Eye: a Tear in the Other,Ralph  Webster,4.09,372,CreateSpace,1533656924,Nonfiction,0,35,2016-06-28
740,Leonard: My Fifty-Year Friendship with a Remarkable Man,William Shatner,3.79,278,Thomas Dunne Books(first published February 2nd 2016),1250083311,Nonfiction,0,618,2016-02-16
741,Leonard: My Fifty-Year Friendship with a Remarkable Man,William Shatner,3.79,278,Thomas Dunne Books(first published February 2nd 2016),1250083311,Nonfiction,0,618,2016-02-16
742,Leonard: My Fifty-Year Friendship with a Remarkable Man,William Shatner,3.79,278,Thomas Dunne Books(first published February 2nd 2016),1250083311,Nonfiction,0,618,2016-02-16
743,The Romanovs: 1613-1918,Simon Sebag Montefiore,4.05,784,W&N,0297852663,History,0,1556,2016-01-28
744,First Women: The Grace and Power of America's Modern First Ladies,Kate Andersen Brower,3.7,400,Harper,0062439650,Nonfiction,0,243,2016-04-12
745,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nathalia Holt,3.88,338,"Little, Brown and Company",0316338923,Nonfiction,0,238,2016-04-05
746,All the Single Ladies: Unmarried Women and the Rise of an Independent Nation,Rebecca Traister,4.05,339,Simon  Schuster,1476716560,Nonfiction,0,787,2016-03-01
747,White Trash: The 400-Year Untold History of Class in America,Nancy Isenberg,3.74,460,Viking,0670785970,History,0,284,2016-06-21
748,Hidden Figures,Margot Lee Shetterly,3.97,368,William Morrow Paperbacks(first published September 6th 2016),0062363603,Nonfiction,0,391,2016-12-06
749,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Skip Hollandsworth,3.6,321,Henry Holt and Co.,0805097678,Nonfiction,0,94,2016-04-05
750,Blood Brothers: The Fatal Friendship Between Muhammad Ali and Malcolm X,Randy Roberts,4.15,392,Basic Books,0465079709,History,0,6,2016-02-02
751,Killing the Rising Sun: How America Vanquished World War II Japan,Bill O'Reilly,4.35,323,Henry Holt and Co.,1627790624,History,1,1896,2016-09-13
752,"Valiant Ambition: George Washington, Benedict Arnold, and the Fate of the American Revolution",Nathaniel Philbrick,4.07,427,Viking,0525426787,History,0,2081,2016-05-10
753,The Immortal Irishman: The Irish Revolutionary Who Became an American Hero,Timothy Egan,4.24,384,Houghton Mifflin Harcourt,0544272889,History,0,619,2016-03-01
754,"Five Presidents: My Extraordinary Journey with Eisenhower, Kennedy, Johnson, Nixon, and Ford",Clint Hill,4.2,464,Gallery Books,1476794138,Add,0,209,2016-05-03
755,Midnight in Broad Daylight: A Japanese American Family Caught Between Two Worlds,Pamela Rotner Sakamoto,4.31,464,Harper,0062351931,History,0,38,2016-01-05
756,The Winter Fortress: The Epic Mission to Sabotage Hitler’s Atomic Bomb,Neal Bascomb,4.21,400,Houghton Mifflin Harcourt,0544368053,History,0,262,2016-05-03
757,"Spain in Our Hearts: Americans in the Spanish Civil War, 1936–1939",Adam Hochschild,4.21,464,Houghton Mifflin Harcourt,0547973187,History,0,512,2016-03-29
758,Shirley Jackson: A Rather Haunted Life,Ruth Franklin,4.28,608,Liveright,0871403137,Biography,0,81,2016-09-27
759,Eve of a Hundred Midnights: The Star-Crossed Love Story of Two WWII Correspondents and their Epic Escape Across the Pacific,Bill Lascher,3.88,408,William Morrow,0062375202,Nonfiction,0,20,2016-06-21
760,"Hero of the Empire: The Boer War, a Daring Escape, and the Making of Winston Churchill",Candice Millard,4.18,400,Doubleday(first published April 12th 2016),0385535732,History,0,1269,2016-09-20
761,Blood at the Root: A Racial Cleansing in America,Patrick Phillips,4.27,320,W. W. Norton  Company,0393293017,History,0,59,2016-09-20
762,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,3.95,340,W. W. Norton  Company,0393246183,Nonfiction,0,917,2016-04-25
763,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,3.95,340,W. W. Norton  Company,0393246183,Nonfiction,0,917,2016-04-25
764,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,3.95,340,W. W. Norton  Company,0393246183,Nonfiction,0,917,2016-04-25
765,The Gene: An Intimate History,Siddhartha Mukherjee,4.37,592,Scribner,1476733503,Science,0,2810,2016-05-17
766,Grunt: The Curious Science of Humans at War,Mary Roach,3.94,285,W. W. Norton  Company,0393245446,Nonfiction,0,8390,2016-06-07
767,The Genius of Birds,Jennifer Ackerman,4.03,352,Penguin Press,1594205213,Nonfiction,0,211,2016-04-12
768,"The Big Picture: On the Origins of Life, Meaning, and the Universe Itself",Sean Carroll,4.18,480,Dutton,0525954821,Add,0,1104,2016-05-10
769,"Patient H.M.: A Story of Memory, Madness, and Family Secrets",Luke Dittrich,3.83,440,Random House(first published April 7th 2016),0812992733,Nonfiction,0,35,2016-08-09
770,Idiot Brain: What Your Head Is Really Up To,Dean Burnett,3.97,336,W. W. Norton  Company(first published May 17th 2016),0393253783,Nonfiction,0,313,2016-07-26
771,Into the Magic Shop: A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart,James R. Doty,4.25,288,Avery,1594632987,Nonfiction,0,129,2016-02-02
772,Thing Explainer: Complicated Stuff in Simple Words,Randall Munroe,4.15,64,Houghton Mifflin Harcourt,0544668251,Science,0,2990,2015-11-24
773,In a Different Key: The Story of Autism,John Donvan,4.3,688,Crown,0307985679,Nonfiction,0,28,2016-01-19
774,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Nathanael Johnson,4.06,224,Rodale Books,1623363853,Nonfiction,0,49,2016-04-05
775,On Trails: An Exploration,Robert Moor,3.98,352,Simon  Schuster,1476739218,Nonfiction,0,76,2016-07-12
776,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,4.15,368,Henry Holt and Co.,1627790365,Nonfiction,0,320,2016-04-19
777,Cure: A Journey into the Science of Mind Over Body,Jo Marchant,4.09,320,Crown,0385348150,Add,0,101,2016-01-19
778,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,4.19,368,Ecco,0062368591,Science,0,246,2016-08-09
779,The Inevitable: Understanding the 12 Technological Forces That Will Shape Our Future,Kevin Kelly,3.95,336,Viking,English,Nonfiction,0,970,2016-06-07
780,Time Travel: A History,James Gleick,3.58,336,Pantheon Books,0307908798,Science,0,1187,2016-09-27
781,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Cathy O'Neil,3.87,259,Crown,0553418815,Nonfiction,0,208,2016-09-06
782,Baby Birds: An Artist Looks into the Nest,Julie Zickefoose,4.5,352,Houghton Mifflin Harcourt,0544206703,Nonfiction,0,40,2016-04-12
783,Citizen Scientist: Searching for Heroes and Hope in an Age of Extinction,Mary Ellen Hannibal,3.71,432,The Experiment(first published August 2016),1615192433,Science,0,20,2016-09-06
784,Cravings: Recipes for All the Food You Want to Eat,Chrissy Teigen,4.13,240,Clarkson Potter,1101903910,Food,0,352,2016-02-23
785,Cravings: Recipes for All the Food You Want to Eat,Chrissy Teigen,4.13,240,Clarkson Potter,1101903910,Food,0,352,2016-02-23
786,Cravings: Recipes for All the Food You Want to Eat,Chrissy Teigen,4.13,240,Clarkson Potter,1101903910,Food,0,352,2016-02-23
787,Outlander Kitchen: The Official Outlander Companion Cookbook,Theresa Carle-Sanders,4.24,352,Delacorte Press,1101967579,Food,0,25,2016-06-14
788,The Bob's Burgers Burger Book: Real Recipes for Joke Burgers,Loren Bouchard,4.43,128,Universe,0789331144,Food,0,7,2016-03-22
789,EveryDayCook,Alton Brown,4.25,304,Ballantine Books,1101885718,Food,0,446,2016-09-27
790,"Layered: Baking, Building, and Styling Spectacular Cakes",Tessa Huff,4.53,288,Harry N. Abrams,1617691887,Food,0,4,2016-04-19
791,It's All Easy: Delicious Weekday Recipes for the Super-Busy Home Cook,Gwyneth Paltrow,3.66,288,Grand Central Life & Style(first published April 5th 2016),1455584215,Food,0,234,2016-04-12
792,Oh She Glows Every Day: Simply Satisfying Plant-Based Recipes to Keep You Glowing from the Inside Out,Angela Liddon,4.26,336,Penguin Canada,0143196510,Food,0,83,2016-09-06
793,Real Food/Fake Food: Why You Don’t Know What You’re Eating and What You Can Do About It,Larry Olmsted,3.81,318,Algonquin Books,1616204214,Nonfiction,0,13,2016-07-12
794,Skinnytaste Fast and Slow: Knockout Quick-Fix and Slow-Cooker Recipes for Real Life,Gina Homolka,4.16,304,Clarkson Potter,0553459600,Food,0,71,2016-10-11
795,Raw. Vegan. Not Gross.: All Vegan and Mostly Raw Recipes for People Who Love to Eat,Laura    Miller,4.31,224,Flatiron Books,1250066905,Food,0,24,2016-05-17
796,Eating in the Middle: A Mostly Wholesome Cookbook,Andie Mitchell,3.91,240,Clarkson Potter,0770433278,Food,0,154,2016-03-29
797,"The Vegetable Butcher: How to Select, Prep, Slice, Dice, and Masterfully Cook Vegetables from Artichokes to Zucchini",Cara Mangini,4.09,352,Workman Publishing Company(first published March 22nd 2016),0761180524,Food,0,27,2016-04-19
798,"Project Smoke: Seven Steps to Smoked Food Nirvana, Plus 100 Irresistible Recipes from Classic (Slam-Dunk Brisket) to Adventurous (Smoked Bacon-Bourbon Apple Crisp)",Steven Raichlen,4.19,304,Workman Publishing Company(first published May 3rd 2016),0761181865,Food,0,49,2016-05-10
799,"Locally Laid: How We Built a Plucky, Industry-changing Egg Farm - from Scratch",Lucie B. Amundsen,4.02,336,Avery,159463422X,Nonfiction,0,30,2016-03-01
800,Koreatown: A Cookbook,Deuki Hong,4.09,272,Clarkson Potter,0804186138,Food,0,3,2016-02-16
801,"The Big Book of Kombucha: Brewing, Flavoring, and Enjoying the Health Benefits of Fermented Tea",Hannah Crum,4.49,400,"Storey Publishing, LLC",161212433X,Food,0,8,2016-03-08
802,"Smuggler's Cove: Exotic Cocktails, Rum, and the Cult of Tiki",Martin Cate,4.55,352,Ten Speed Press,1607747324,Food,0,5,2016-06-07
803,Appetites: A Cookbook,Anthony Bourdain,4.01,304,Ecco,0062409956,Food,0,3354,2016-10-25
804,Run Fast. Eat Slow.,Shalane Flanagan,4.32,256,Rodale Books,162336681X,Food,0,26,2016-08-09
805,Deep Run Roots: Stories and Recipes from My Corner of the South,Vivian Howard,4.51,576,"Little, Brown and Company",0316381101,Food,0,30,2016-10-04
806,Adulthood Is a Myth,Sarah Andersen,4.12,112,Andrews McMeel Publishing,1449474195,Sequential,1,5442,2016-03-08
807,Adulthood Is a Myth,Sarah Andersen,4.12,112,Andrews McMeel Publishing,1449474195,Sequential,1,5442,2016-03-08
808,Adulthood Is a Myth,Sarah Andersen,4.12,112,Andrews McMeel Publishing,1449474195,Sequential,1,5442,2016-03-08
809,"Saga, Vol. 6",Brian K. Vaughan,4.49,152,Image Comics(first published June 29th 2016),163215711X,Sequential,1,10006,2016-07-05
810,Ghosts,Raina Telgemeier,4.22,256,Graphix,0545540615,Sequential,0,9052,2016-09-13
811,"Ms. Marvel, Vol. 5: Super Famous",G. Willow Wilson,4.24,144,Marvel,0785196110,Sequential,1,2490,2016-07-12
812,"Orange: The Complete Collection, Volume 1",Ichigo Takano,4.43,523,Seven Seas,1626923027,Sequential,1,361,2016-01-26
813,"Monstress, Vol. 1: Awakening",Marjorie M. Liu,3.95,235,Image Comics,English,Sequential,0,2817,2016-07-19
814,Dark Night: A True Batman Story,Paul Dini,4.14,129,Vertigo,1401241433,Sequential,0,515,2016-06-21
815,A Terrible Plan,Noelle Stevenson,4.07,112,BOOM! Box,English,Sequential,0,3082,2016-04-05
816,"Paper Girls, Vol. 1",Brian K. Vaughan,3.87,144,Image Comics,1632156741,Sequential,0,10006,2016-04-05
817,Black Panther #1,Ta-Nehisi Coates,3.89,31,Marvel Comics,B01BCPZBWI,Sequential,1,8417,2016-04-06
818,DC Universe: Rebirth #1,Geoff Johns,4.17,80,DC Comics,B01DKZ7SG0,Sequential,1,1771,2016-05-25
819,Demons,Kurtis J. Wiebe,3.87,160,Image Comics,1632157357,Sequential,1,746,2016-04-13
820,Commercial Suicide,Kieron Gillen,3.69,200,Image Comics(first published February 3rd 2016),1632156318,Sequential,1,1264,2016-02-09
821,Rosalie Lightning: A Graphic Memoir,Tom Hart,4.14,272,St. Martin's Press,1250049946,Sequential,0,63,2016-01-12
822,"The Vision, Volume 1: Little Worse Than A Man",Tom King,4.26,136,Marvel,0785196579,Sequential,1,1036,2016-07-12
823,Small Gods: A Discworld Graphic Novel,Terry Pratchett,4.22,128,Doubleday,0857522965,Fantasy,1,32944,2016-07-28
824,Something New: Tales from a Makeshift Bride,Lucy Knisley,3.91,292,First Second,1626722498,Sequential,0,1346,2016-05-03
825,Patience,Daniel Clowes,3.86,180,Fantagraphics,1606999052,Sequential,0,1310,2016-03-02
826,"White Sand, Volume 1",Brandon Sanderson,3.67,160,Dynamic Forces,1606908855,Fantasy,1,119650,2016-06-21
827,March: Book Three,John             Lewis,4.64,246,Top Shelf Productions,1603094024,Sequential,1,514,2016-08-02
828,The Princess Saves Herself in This One,Amanda Lovelace,3.89,156,CreateSpace,1532913680,Poetry,1,4055,2016-04-23
829,The Princess Saves Herself in This One,Amanda Lovelace,3.89,156,CreateSpace,1532913680,Poetry,1,4055,2016-04-23
830,The Princess Saves Herself in This One,Amanda Lovelace,3.89,156,CreateSpace,1532913680,Poetry,1,4055,2016-04-23
831,The Universe of Us,Lang Leav,4.11,240,Andrews McMeel Publishing,1449480128,Poetry,0,8978,2016-10-04
832,Then Come Back: The Lost Neruda Poems,Pablo Neruda,4.2,160,Copper Canyon Press(first published April 12th 2016),English,Poetry,0,7190,2016-05-03
833,Graffiti (and Other Poems),Savannah Brown,4.3,80,Self Published,9780692631935,Poetry,0,1924,2016-03-04
834,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Samantha Jayne,3.52,176,Grand Central Publishing,1455565288,Poetry,0,27,2016-04-05
835,Booked,Kwame Alexander,4.2,320,HMH Books for Young Readers,0544570987,Poetry,0,1643,2016-04-05
836,Today Means Amen,Sierra DeMulder,4.13,112,Andrews McMeel Publishing,144947411X,Poetry,0,405,2016-02-02
837,Beautiful and Damned,Robert M. Drake,3.79,324,Vintage Wild(first published 2016),0986262773,Short,0,1560,2016-04-22
838,Stuff Ive Been Feeling Lately,Alicia Cook,3.83,126,Createspace Independent Pub,1522949259,Poetry,0,237,2016-01-07
839,La Douleur Exquise,J.R. Rogue,3.95,68,Radiant Sky Publishing Group(first published December 1st 2015),0692715711,Poetry,0,532,2016-05-18
840,Whiskey Words & a Shovel II,R.H. Sin,4.04,176,Andrews McMeel Publishing,1449480357,Poetry,0,2340,2016-06-07
841,Night Sky with Exit Wounds,Ocean Vuong,4.31,70,Copper Canyon Press(first published April 5th 2016),B01EEQ8XI6,Poetry,0,1361,2016-05-23
842,Even this Page is White,Vivek Shraya,4.19,116,Arsenal Pulp Press,1551526417,Poetry,0,369,2016-09-13
843,The Type,Sarah Kay,4.37,48,Hachette Books(first published February 9th 2016),031638660X,Poetry,0,2025,2016-03-01
844,Bitter Sweet Love,Michael Faudet,3.67,208,Andrews McMeel Publishing,1449481019,Poetry,0,1242,2016-10-25
845,The Rain in Portugal,Billy Collins,4.02,160,Random House,0679644067,Poetry,0,951,2016-10-04
846,Tales of a Receding Hairline,K.W. Peery,4.24,116,GenZ Publishing(first published 2016),B01B1YPOZY,Poetry,0,15,2016-02-05
847,Look,Solmaz Sharif,4.31,98,Graywolf Press,1555977448,Poetry,0,63,2016-07-05
848,Field Guide to the End of the World,Jeannine Hall Gailey,4.31,72,Moon City Press,0913785768,Poetry,0,122,2016-09-01
849,The Darkening Trapeze: Last Poems,Larry Levis,4.23,96,Graywolf Press,1555977278,Poetry,0,48,2016-01-05
850,Rebel of the Sands,Alwyn Hamilton,3.97,316,Viking,0451477537,Fantasy,1,3525,2016-03-08
851,Rebel of the Sands,Alwyn Hamilton,3.97,316,Viking,0451477537,Fantasy,1,3525,2016-03-08
852,Rebel of the Sands,Alwyn Hamilton,3.97,316,Viking,0451477537,Fantasy,1,3525,2016-03-08
853,Lilac Girls,Martha Hall Kelly,4.29,487,Ballantine Books,1101883073,comment,1,3778,2016-04-05
854,The Star-Touched Queen,Roshani Chokshi,3.57,342,St. Martin's Griffin,1250085470,comment,1,5377,2016-04-26
855,Behind Closed Doors,B.A. Paris,3.95,293,St. Martin's Press,1250121000,Thriller,0,8241,2016-08-09
856,Lily and the Octopus,Steven  Rowley,3.71,307,Simon  Schuster,1501126229,Fiction,0,933,2016-06-07
857,Like a Boss,Logan Chance,3.88,141,Brothers Chance Books,B01IDN23RI,Romance,1,2961,2016-07-12
858,The Girl from Everywhere,Heidi Heilig,3.71,454,Greenwillow Books,0062380753,Fantasy,1,1178,2016-02-16
859,The Serpent King,Jeff Zentner,4.18,373,Crown Books for Young Readers,055352402X,Young,0,1541,2016-03-08
860,The Mothers,Brit Bennett,3.84,288,Riverhead Books,0399184511,Fiction,0,1006,2016-10-11
861,A Promise of Fire,Amanda Bouchet,4.09,441,Sourcebooks Casablanca,1492626015,Fantasy,1,1966,2016-08-02
862,The Reader,Traci Chee,3.79,442,G.P. Putnam's Sons Books for Young,0399176772,Fantasy,1,735,2016-09-13
863,The Nix,Nathan  Hill,4.09,640,Knopf,110194661X,Fiction,0,1453,2016-08-30
864,The Sister,Louise Jensen,3.78,336,Bookouture(first published 2016),1786810026,Thriller,0,969,2016-07-07
865,Behold the Dreamers,Imbolo Mbue,3.95,380,Random House(first published March 15th 2016),0812998480,Fiction,0,900,2016-08-23
866,Here Comes the Sun,Nicole Y. Dennis-Benn,3.83,352,Liveright,1631491768,Fiction,0,574,2016-07-05
867,What Belongs to You,Garth Greenwell,3.75,194,"Farrar, Straus and Giroux(first published June 1st 2011)",0374288224,Fiction,0,422,2016-01-19
868,The Summer that Melted Everything,Tiffany McDaniel,3.93,310,St. Martin's Press,1250078067,Add,0,283,2016-07-26
869,The City Baker's Guide to Country Living,Louise  Miller,3.8,342,Pamela Dorman Books,1101981202,Fiction,0,627,2016-08-09
870,Center Ring,Nicole Waggoner,3.9,425,She Writes Press,1631520342,Fiction,1,117,2016-04-26
871,Beat the Rain,Nigel Jay Cooper,3.94,256,Roundfire Books,1785353640,Fiction,0,61,2016-07-29
872,Salt to the Sea,Ruta Sepetys,4.36,393,Philomel Books,0399160302,comments,0,11308,2016-02-02
873,Salt to the Sea,Ruta Sepetys,4.36,393,Philomel Books,0399160302,comments,0,11308,2016-02-02
874,Salt to the Sea,Ruta Sepetys,4.36,393,Philomel Books,0399160302,comments,0,11308,2016-02-02
875,The Problem with Forever,Jennifer L. Armentrout,4.0,474,Harlequin Teen,0373212054,Young,0,53448,2016-05-17
876,The Sun Is Also a Star,Nicola Yoon,4.09,384,Delacorte Press,0553496689,Young,0,11540,2016-11-01
877,A Thousand Boy Kisses,Tillie Cole,4.27,352,CreateSpace Independent Publishing Platform,1530496195,Young,0,12439,2016-03-14
878,The Unexpected Everything,Morgan Matson,4.03,519,Simon & Schuster Books for Young Readers,1481404547,Contemporary,0,11891,2016-05-03
879,This Is Where It Ends,Marieke Nijkamp,3.67,286,Sourcebooks Fire,149262246X,Young,0,1134,2016-01-05
880,P.S. I Like You,Kasie West,4.08,330,Point,0545850975,Young,0,13091,2016-07-26
881,A Study in Charlotte,Brittany Cavallaro,3.81,321,Katherine Tegen Books,0062398903,Mystery,1,2104,2016-03-01
882,Holding Up the Universe,Jennifer Niven,3.89,391,Alfred A. Knopf Books for Young Readers(first published April 4th 2016),0385755929,Young,0,9399,2016-10-04
883,If I Was Your Girl,Meredith Russo,4.0,280,Flatiron Books,1250078407,Young,0,1108,2016-05-03
884,The Serpent King,Jeff Zentner,4.18,373,Crown Books for Young Readers,055352402X,Young,0,1541,2016-03-08
885,The Way I Used to Be,Amber   Smith,4.15,367,Margaret K. McElderry Books,1481449354,Add,0,690,2016-03-22
886,Symptoms of Being Human,Jeff Garvin,4.17,335,Balzer + Bray,0062382861,Young,0,379,2016-02-02
887,Love & Gelato,Jenna Evans Welch,4.11,389,Simon Pulse,1481432540,Young,1,1849,2016-05-03
888,Tell Me Three Things,Julie Buxbaum,4.09,328,Delacorte Press,0553535641,Young,0,2033,2016-04-05
889,Walk the Edge,Katie McGarry,4.25,426,Harlequin TEEN,0373211627,Young,1,12380,2016-03-29
890,When We Collided,Emery Lord,3.84,352,Bloomsbury USA Childrens,1619638452,Young,0,2806,2016-04-05
891,The Female of the Species,Mindy McGinnis,4.21,352,Katherine Tegen Books,0062320890,Add,0,2692,2016-09-20
892,First Kiss,C.L. Stone,4.51,435,Arcato Publishing,1532702337,Polyamorous,1,3715,2016-04-25
893,Inferno,Catherine Doyle,4.49,416,Chicken House,1910655236,comment,1,1056,2016-01-07
894,A Court of Mist and Fury,Sarah J. Maas,4.66,626,Bloomsbury USA Childrens,1619634465,Fantasy,1,117632,2016-05-03
895,A Court of Mist and Fury,Sarah J. Maas,4.66,626,Bloomsbury USA Childrens,1619634465,Fantasy,1,117632,2016-05-03
896,A Court of Mist and Fury,Sarah J. Maas,4.66,626,Bloomsbury USA Childrens,1619634465,Fantasy,1,117632,2016-05-03
